25190,11.50,13.00,1.00
25195,11.50,13.02,1.00
25200,11.50,13.04,1.00
25205,11.50,13.07,1.00
25210,11.50,13.09,1.00
25216,11.50,13.11,1.00
25220,11.50,13.13,1.00
25225,11.50,13.15,1.00
25230,11.50,13.17,0.00
25235,11.50,13.19,0.00
25240,11.50,13.21,0.00
25245,11.50,13.23,0.00
25250,11.50,13.24,0.00
25255,11.50,13.26,0.00
25260,11.50,13.28,0.00
25265,11.50,13.30,0.00
25270,11.50,13.31,0.00
25275,11.50,13.33,0.00
25280,11.50,13.34,0.00
25285,11.50,13.36,0.00
25290,11.50,13.37,0.00
25295,11.50,13.39,0.00
25300,11.50,13.40,0.00
25305,11.50,13.42,0.00
25310,11.50,13.43,0.00
25315,11.50,13.44,0.00
25320,11.50,13.46,0.00
25325,11.50,13.47,0.00
25330,11.50,13.48,0.00
25335,11.50,13.49,0.00
25340,11.50,13.50,0.00
25345,11.50,13.52,0.00
25350,11.50,13.53,0.00
25355,11.50,13.54,0.00
25360,11.50,13.55,0.00
25365,11.50,13.56,0.00
25370,11.50,13.57,0.00
25375,11.50,13.58,0.00
25380,11.50,13.59,0.00
25385,11.50,13.60,0.00
25390,11.50,13.60,0.00
25395,11.50,13.61,0.00
25400,11.50,13.62,0.00
25405,11.50,13.63,0.00
25410,11.50,13.64,0.00
25415,11.50,13.65,0.00
25420,11.50,13.65,0.00
25425,11.50,13.66,0.00
25430,11.50,13.67,0.00
25435,11.50,13.68,0.00
25440,11.50,13.68,0.00
25445,11.50,13.69,0.00
25450,11.50,13.70,0.00
25455,11.50,13.70,0.00
25460,11.50,13.71,0.00
25465,11.50,13.71,0.00
25470,11.50,13.72,0.00
25475,11.50,13.73,0.00
25480,11.50,13.73,0.00
25485,11.50,13.74,0.00
25490,11.50,13.74,0.00
25495,11.50,13.75,0.00
25500,11.50,13.75,0.00
25505,11.50,13.76,0.00
25510,11.50,13.76,0.00
25515,11.50,13.77,0.00
25520,11.50,13.77,0.00
25525,11.50,13.78,0.00
25530,11.50,13.78,0.00
25535,11.50,13.79,0.00
25540,11.50,13.79,0.00
25545,11.50,13.79,0.00
25550,11.50,13.80,0.00
25555,11.50,13.80,0.00
25560,11.50,13.81,0.00
25565,11.50,13.81,0.00
25570,11.50,13.81,0.00
25575,11.50,13.82,0.00
25580,11.50,13.82,0.00
25585,11.50,13.82,0.00
25590,11.50,13.83,0.00
25595,11.50,13.83,0.00
25600,11.50,13.83,0.00
25605,11.50,13.84,0.00
25610,11.50,13.84,0.00
25615,11.50,13.84,0.00
25620,11.50,13.84,-1.00
25625,11.50,13.85,-1.00
25630,11.50,13.85,-1.00
25635,11.50,13.85,-1.00
25640,11.50,13.85,-1.00
25645,11.50,13.85,-1.00
25650,11.50,13.85,-1.00
25655,11.50,13.85,-1.00
25660,11.50,13.86,-1.00
25665,11.50,13.86,-1.00
25670,11.50,13.86,-1.00
25675,11.50,13.86,-1.00
25680,11.50,13.85,-1.00
25686,11.50,13.85,-1.00
25690,11.50,13.85,-1.00
25695,11.50,13.85,-1.00
25700,11.50,13.85,-1.00
25705,11.50,13.85,-1.00
25710,11.50,13.85,-1.00
25715,11.50,13.84,-1.00
25720,11.50,13.84,-1.00
25725,11.50,13.84,-1.00
25730,11.50,13.84,-1.00
25735,11.50,13.83,-1.00
25740,11.50,13.83,-1.00
25745,11.50,13.83,-1.00
25750,11.50,13.82,-1.00
25755,11.50,13.82,-1.00
25760,11.50,13.82,-1.00
25765,11.50,13.81,-1.00
25771,11.50,13.81,-1.00
25775,11.50,13.81,-1.00
25780,11.50,13.80,-1.00
25785,11.50,13.80,-1.00
25790,11.50,13.79,-1.00
25795,11.50,13.79,-1.00
25800,11.50,13.78,0.00
25805,11.50,13.78,-1.00
25810,11.50,13.77,-1.00
25815,11.50,13.77,-1.00
25820,11.50,13.76,0.00
25825,11.50,13.76,-1.00
25830,11.50,13.75,-1.00
25835,11.50,13.75,0.00
25840,11.50,13.74,-1.00
25845,11.50,13.74,-1.00
25850,11.50,13.73,-1.00
25856,11.50,13.73,0.00
25860,11.50,13.72,-1.00
25865,11.50,13.72,-1.00
25870,11.50,13.71,0.00
25875,11.50,13.70,-1.00
25880,11.50,13.70,-1.00
25885,11.50,13.69,0.00
25890,11.50,13.69,-1.00
25895,11.50,13.68,0.00
25900,11.50,13.68,-1.00
25905,11.50,13.67,-1.00
25910,11.50,13.66,0.00
25915,11.50,13.66,-1.00
25920,11.50,13.65,-1.00
25925,11.50,13.65,0.00
25930,11.50,13.64,-1.00
25935,11.50,13.64,0.00
25940,11.50,13.63,-1.00
25945,11.50,13.63,-1.00
25950,11.50,13.62,0.00
25955,11.50,13.61,-1.00
25960,11.50,13.61,0.00
25965,11.50,13.60,-1.00
25970,11.50,13.60,-1.00
25975,11.50,13.59,0.00
25980,11.50,13.59,-1.00
25985,11.50,13.58,0.00
25990,11.50,13.57,-1.00
25995,11.50,13.57,0.00
26000,11.50,13.56,-1.00
26005,11.50,13.56,-1.00
26010,11.50,13.55,0.00
26015,11.50,13.54,-1.00
26020,11.50,13.54,0.00
26025,11.50,13.53,-1.00
26030,11.50,13.53,0.00
26035,11.50,13.52,-1.00
26040,11.50,13.52,0.00
26045,11.50,13.51,-1.00
26050,11.50,13.50,0.00
26055,11.50,13.50,-1.00
26060,11.50,13.49,-1.00
26065,11.50,13.49,0.00
26070,11.50,13.48,-1.00
26075,11.50,13.48,0.00
26080,11.50,13.47,-1.00
26085,11.50,13.47,0.00
26090,11.50,13.46,-1.00
26095,11.50,13.45,0.00
26100,11.50,13.45,-1.00
26105,11.50,13.44,0.00
26110,11.50,13.44,-1.00
26115,11.50,13.43,0.00
26120,11.50,13.43,-1.00
26125,11.50,13.42,0.00
26130,11.50,13.42,-1.00
26135,11.50,13.41,0.00
26140,11.50,13.40,-1.00
26145,11.50,13.40,0.00
26150,11.50,13.39,-1.00
26155,11.50,13.39,0.00
26160,11.50,13.38,-1.00
26165,11.50,13.38,0.00
26170,11.50,13.37,-1.00
26175,11.50,13.37,0.00
26180,11.50,13.36,-1.00
26185,11.50,13.36,0.00
26190,11.50,13.35,-1.00
26195,11.50,13.34,0.00
26200,11.50,13.34,-1.00
26205,11.50,13.33,0.00
26210,11.50,13.33,-1.00
26215,11.50,13.32,0.00
26220,11.50,13.32,-1.00
26225,11.50,13.31,0.00
26230,11.50,13.31,-1.00
26235,11.50,13.30,0.00
26240,11.50,13.30,-1.00
26245,11.50,13.29,0.00
26250,11.50,13.29,0.00
26255,11.50,13.28,-1.00
26260,11.50,13.28,0.00
26265,11.50,13.27,-1.00
26270,11.50,13.27,0.00
26275,11.50,13.26,-1.00
26280,11.50,13.26,0.00
26285,11.50,13.25,-1.00
26290,11.50,13.24,0.00
26295,11.50,13.24,-1.00
26300,11.50,13.23,0.00
26305,11.50,13.23,0.00
26310,11.50,13.22,-1.00
26315,11.50,13.22,0.00
26320,11.50,13.21,-1.00
26326,11.50,13.21,0.00
26330,11.50,13.20,-1.00
26335,11.50,13.20,0.00
26340,11.50,13.19,-1.00
26345,11.50,13.19,0.00
26350,11.50,13.18,0.00
26355,11.50,13.18,-1.00
26360,11.50,13.17,0.00
26365,11.50,13.17,-1.00
26370,11.50,13.17,0.00
26375,11.50,13.16,-1.00
26380,11.50,13.16,0.00
26385,11.50,13.15,-1.00
26390,11.50,13.15,0.00
26395,11.50,13.14,0.00
26400,11.50,13.14,-1.00
26405,11.50,13.13,0.00
26411,11.50,13.13,-1.00
26415,11.50,13.12,0.00
26420,11.50,13.12,0.00
26425,11.50,13.11,-1.00
26430,11.50,13.11,0.00
26435,11.50,13.10,-1.00
26440,11.50,13.10,0.00
26445,11.50,13.09,-1.00
26450,11.50,13.09,0.00
26455,11.50,13.08,0.00
26460,11.50,13.08,-1.00
26465,11.50,13.07,0.00
26470,11.50,13.07,-1.00
26475,11.50,13.07,0.00
26480,11.50,13.06,0.00
26485,11.50,13.06,-1.00
26490,11.50,13.05,0.00
26496,11.50,13.05,-1.00
26500,11.50,13.04,0.00
26505,11.50,13.04,0.00
26510,11.50,13.03,-1.00
26515,11.50,13.03,0.00
26520,11.50,13.03,-1.00
26525,11.50,13.02,0.00
26530,11.50,13.02,0.00
26535,11.50,13.01,-1.00
26540,11.50,13.01,0.00
26545,11.50,13.00,0.00
26550,11.50,13.00,-1.00
26555,11.50,12.99,0.00
26560,11.50,12.99,-1.00
26565,11.50,12.99,0.00
26570,11.50,12.98,0.00
26575,11.50,12.98,-1.00
26580,11.50,12.97,0.00
26585,11.50,12.97,-1.00
26590,11.50,12.96,0.00
26595,11.50,12.96,0.00
26600,11.50,12.96,-1.00
26605,11.50,12.95,0.00
26610,11.50,12.95,0.00
26615,11.50,12.94,-1.00
26620,11.50,12.94,0.00
26625,11.50,12.93,0.00
26630,11.50,12.93,-1.00
26635,11.50,12.93,0.00
26640,11.50,12.92,-1.00
26645,11.50,12.92,0.00
26650,11.50,12.91,0.00
26655,11.50,12.91,-1.00
26660,11.50,12.91,0.00
26665,11.50,12.90,0.00
26670,11.50,12.90,-1.00
26675,11.50,12.89,0.00
26680,11.50,12.89,0.00
26685,11.50,12.89,-1.00
26690,11.50,12.88,0.00
26695,11.50,12.88,-1.00
26700,11.50,12.87,0.00
26705,11.50,12.87,0.00
26710,11.50,12.87,-1.00
26715,11.50,12.86,0.00
26720,11.50,12.86,0.00
26725,11.50,12.85,-1.00
26730,11.50,12.85,0.00
26735,11.50,12.85,0.00
26740,11.50,12.84,-1.00
26745,11.50,12.84,0.00
26750,11.50,12.83,0.00
26755,11.50,12.83,-1.00
26760,11.50,12.83,0.00
26765,11.50,12.82,0.00
26770,11.50,12.82,-1.00
26775,11.50,12.81,0.00
26780,11.50,12.81,0.00
26785,11.50,12.81,-1.00
26790,11.50,12.80,0.00
26795,11.50,12.80,0.00
26800,11.50,12.80,-1.00
26805,11.50,12.79,0.00
26810,11.50,12.79,0.00
26815,11.50,12.78,-1.00
26820,11.50,12.78,0.00
26825,11.50,12.78,0.00
26830,11.50,12.77,-1.00
26835,11.50,12.77,0.00
26840,11.50,12.77,0.00
26845,11.50,12.76,-1.00
26850,11.50,12.76,0.00
26855,11.50,12.75,0.00
26860,11.50,12.75,-1.00
26865,11.50,12.75,0.00
26870,11.50,12.74,0.00
26875,11.50,12.74,0.00
26880,11.50,12.74,-1.00
26885,11.50,12.73,0.00
26890,11.50,12.73,0.00
26895,11.50,12.73,-1.00
26900,11.50,12.72,0.00
26905,11.50,12.72,0.00
26910,11.50,12.72,-1.00
26915,11.50,12.71,0.00
26920,11.50,12.71,0.00
26925,11.50,12.71,-1.00
26930,11.50,12.70,0.00
26935,11.50,12.70,0.00
26940,11.50,12.70,-1.00
26945,11.50,12.69,0.00
26950,11.50,12.69,0.00
26955,11.50,12.68,0.00
26960,11.50,12.68,-1.00
26966,11.50,12.68,0.00
26970,11.50,12.67,0.00
26975,11.50,12.67,-1.00
26980,11.50,12.67,0.00
26985,11.50,12.66,0.00
26990,11.50,12.66,0.00
26995,11.50,12.66,-1.00
27000,11.50,12.65,0.00
27005,11.50,12.65,0.00
27010,11.50,12.65,-1.00
27015,11.50,12.64,0.00
27020,11.50,12.64,0.00
27025,11.50,12.64,-1.00
27030,11.50,12.63,0.00
27035,11.50,12.63,0.00
27040,11.50,12.63,0.00
27045,11.50,12.62,-1.00
27051,11.50,12.62,0.00
27055,11.50,12.62,0.00
27060,11.50,12.62,0.00
27065,11.50,12.61,-1.00
27070,11.50,12.61,0.00
27075,11.50,12.61,0.00
27080,11.50,12.60,-1.00
27085,11.50,12.60,0.00
27090,11.50,12.60,0.00
27095,11.50,12.59,0.00
27100,11.50,12.59,-1.00
27105,11.50,12.59,0.00
27110,11.50,12.58,0.00
27115,11.50,12.58,-1.00
27120,11.50,12.58,0.00
27125,11.50,12.57,0.00
27130,11.50,12.57,0.00
27136,11.50,12.57,-1.00
27140,11.50,12.57,0.00
27145,11.50,12.56,0.00
27150,11.50,12.56,0.00
27155,11.50,12.56,-1.00
27160,11.50,12.55,0.00
27165,11.50,12.55,0.00
27170,11.50,12.55,0.00
27175,11.50,12.54,-1.00
27180,11.50,12.54,0.00
27185,11.50,12.54,0.00
27190,11.50,12.54,-1.00
27195,11.50,12.53,0.00
27200,11.50,12.53,0.00
27205,11.50,12.53,0.00
27210,11.50,12.52,-1.00
27215,11.50,12.52,0.00
27220,11.50,12.52,0.00
27225,11.50,12.51,0.00
27230,11.50,12.51,-1.00
27235,11.50,12.51,0.00
27240,11.50,12.51,0.00
27245,11.50,12.50,0.00
27250,11.50,12.50,-1.00
27255,11.50,12.50,0.00
27260,11.50,12.49,0.00
27265,11.50,12.49,0.00
27270,11.50,12.49,-1.00
27275,11.50,12.49,0.00
27280,11.50,12.48,0.00
27285,11.50,12.48,0.00
27290,11.50,12.48,0.00
27295,11.50,12.48,-1.00
27300,11.50,12.47,0.00
27305,11.50,12.47,0.00
27310,11.50,12.47,0.00
27315,11.50,12.46,-1.00
27320,11.50,12.46,0.00
27325,11.50,12.46,0.00
27330,11.50,12.46,0.00
27335,11.50,12.45,-1.00
27340,11.50,12.45,0.00
27345,11.50,12.45,0.00
27350,11.50,12.45,0.00
27355,11.50,12.44,-1.00
27360,11.50,12.44,0.00
27365,11.50,12.44,0.00
27370,11.50,12.43,0.00
27375,11.50,12.43,-1.00
27380,11.50,12.43,0.00
27385,11.50,12.43,0.00
27390,11.50,12.42,0.00
27395,11.50,12.42,0.00
27400,11.50,12.42,-1.00
27405,11.50,12.42,0.00
27410,11.50,12.41,0.00
27415,11.50,12.41,0.00
27420,11.50,12.41,-1.00
27425,11.50,12.41,0.00
27430,11.50,12.40,0.00
27435,11.50,12.40,0.00
27440,11.50,12.40,0.00
27445,11.50,12.40,-1.00
27450,11.50,12.39,0.00
27455,11.50,12.39,0.00
27460,11.50,12.39,0.00
27465,11.50,12.39,-1.00
27470,11.50,12.38,0.00
27475,11.50,12.38,0.00
27480,11.50,12.38,0.00
27485,11.50,12.38,0.00
27490,11.50,12.37,-1.00
27495,11.50,12.37,0.00
27500,11.50,12.37,0.00
27505,11.50,12.37,0.00
27510,11.50,12.36,-1.00
27515,11.50,12.36,0.00
27520,11.50,12.36,0.00
27525,11.50,12.36,0.00
27530,11.50,12.35,0.00
27535,11.50,12.35,-1.00
27540,11.50,12.35,0.00
27545,11.50,12.35,0.00
27550,11.50,12.34,0.00
27555,11.50,12.34,0.00
27560,11.50,12.34,-1.00
27565,11.50,12.34,0.00
27570,11.50,12.34,0.00
27575,11.50,12.33,0.00
27580,11.50,12.33,0.00
27585,11.50,12.33,-1.00
27590,11.50,12.33,0.00
27595,11.50,12.32,0.00
27600,11.50,12.32,0.00
27606,11.50,12.32,0.00
27610,11.50,12.32,-1.00
27615,11.50,12.31,0.00
27620,11.50,12.31,0.00
27625,11.50,12.31,0.00
27630,11.50,12.31,0.00
27635,11.50,12.31,-1.00
27640,11.50,12.30,0.00
27645,11.50,12.30,0.00
27650,11.50,12.30,0.00
27655,11.50,12.30,0.00
27660,11.50,12.29,-1.00
27665,11.50,12.29,0.00
27670,11.50,12.29,0.00
27675,11.50,12.29,0.00
27680,11.50,12.29,0.00
27685,11.50,12.28,-1.00
27691,11.50,12.28,0.00
27695,11.50,12.28,0.00
27700,11.50,12.28,0.00
27705,11.50,12.28,0.00
27710,11.50,12.27,-1.00
27715,11.50,12.27,0.00
27720,11.50,12.27,0.00
27725,11.50,12.27,0.00
27730,11.50,12.26,0.00
27735,11.50,12.26,0.00
27740,11.50,12.26,-1.00
27745,11.50,12.26,0.00
27750,11.50,12.26,0.00
27755,11.50,12.25,0.00
27760,11.50,12.25,0.00
27765,11.50,12.25,-1.00
27770,11.50,12.25,0.00
27776,11.50,12.25,0.00
27780,11.50,12.24,0.00
27785,11.50,12.24,0.00
27790,11.50,12.24,0.00
27795,11.50,12.24,-1.00
27800,11.50,12.24,0.00
27805,11.50,12.23,0.00
27810,11.50,12.23,0.00
27815,11.50,12.23,0.00
27820,11.50,12.23,-1.00
27825,11.50,12.23,0.00
27830,11.50,12.22,0.00
27835,11.50,12.22,0.00
27840,11.50,12.22,0.00
27845,11.50,12.22,0.00
27850,11.50,12.22,-1.00
27855,11.50,12.21,0.00
27860,11.50,12.21,0.00
27865,11.50,12.21,0.00
27870,11.50,12.21,0.00
27875,11.50,12.21,0.00
27880,11.50,12.20,-1.00
27885,11.50,12.20,0.00
27890,11.50,12.20,0.00
27895,11.50,12.20,0.00
27900,11.50,12.20,0.00
27905,11.50,12.19,0.00
